               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 160,            0.037117,            0.015268,           0.0057966,             0.68974,              0.3873,             0.32735,             0.18408,            0.068262,             0.01984,            0.028308,            0.004753,            0.004753,            0.004753
                 161,            0.034856,            0.015647,           0.0034501,             0.78612,             0.37138,             0.36196,             0.18381,            0.067074,             0.01976,            0.028802,             0.00472,             0.00472,             0.00472
                 162,            0.031239,            0.016294,           0.0025407,             0.78262,              0.3603,             0.36117,             0.19827,            0.066317,            0.019768,            0.029205,            0.004687,            0.004687,            0.004687
                 163,            0.032762,            0.017013,           0.0042142,             0.75532,             0.37879,             0.36871,             0.18686,            0.065939,            0.020092,            0.032474,            0.004654,            0.004654,            0.004654
                 164,            0.033742,            0.017429,           0.0028315,              0.7818,             0.38216,             0.37097,             0.19894,            0.065514,            0.019772,            0.034039,            0.004621,            0.004621,            0.004621
                 165,             0.03491,            0.017185,           0.0050952,             0.76699,             0.36314,             0.34852,             0.20537,            0.064054,            0.019554,            0.035165,            0.004588,            0.004588,            0.004588
                 166,            0.032904,            0.018014,            0.004308,             0.73664,             0.37589,             0.35046,             0.20848,            0.064618,            0.019146,            0.036081,            0.004555,            0.004555,            0.004555
                 167,             0.02754,            0.016494,           0.0040842,             0.75423,             0.37879,             0.36999,             0.20173,            0.066651,            0.019035,            0.036868,            0.004522,            0.004522,            0.004522
                 168,            0.037559,            0.016396,            0.003143,             0.78928,             0.42105,             0.38035,             0.20269,            0.066802,            0.018713,            0.036328,            0.004489,            0.004489,            0.004489
                 169,            0.034581,            0.016183,           0.0079484,               0.817,             0.39337,             0.38043,             0.22735,            0.066494,            0.018641,            0.035541,            0.004456,            0.004456,            0.004456
                 170,            0.027871,            0.016233,           0.0025745,             0.84401,             0.39157,             0.39341,             0.22847,            0.066499,            0.018713,            0.035019,            0.004423,            0.004423,            0.004423
                 171,            0.027557,            0.013814,           0.0026189,             0.76523,             0.37311,              0.3556,             0.22244,            0.065565,            0.019176,            0.032977,             0.00439,             0.00439,             0.00439
                 172,            0.034961,            0.018332,           0.0031808,             0.75551,             0.36742,              0.3552,             0.22348,            0.066127,            0.019081,            0.032501,            0.004357,            0.004357,            0.004357
                 173,            0.034721,            0.016674,           0.0057928,             0.78322,             0.38826,              0.3759,             0.22441,            0.065998,            0.018969,            0.032446,            0.004324,            0.004324,            0.004324
                 174,            0.032065,            0.014619,           0.0036432,             0.75094,             0.34659,             0.33062,             0.21958,            0.065934,             0.01862,            0.032346,            0.004291,            0.004291,            0.004291
                 175,            0.025743,            0.014418,            0.002777,             0.83443,             0.38826,             0.39456,             0.22864,            0.065758,            0.018118,            0.032474,            0.004258,            0.004258,            0.004258
                 176,            0.029319,            0.016656,           0.0025433,             0.82827,             0.38826,             0.37306,             0.21606,            0.066816,            0.018213,             0.03181,            0.004225,            0.004225,            0.004225
                 177,            0.031012,            0.012915,           0.0026209,             0.84424,             0.40909,             0.40697,             0.22952,            0.067011,            0.018141,            0.030812,            0.004192,            0.004192,            0.004192
                 178,             0.03317,            0.014623,            0.006371,             0.76172,             0.34659,             0.34713,             0.21577,            0.066318,            0.018265,            0.029393,            0.004159,            0.004159,            0.004159
                 179,             0.03329,            0.013164,           0.0062818,             0.82966,             0.40341,             0.41154,             0.22846,             0.06565,            0.018385,            0.026857,            0.004126,            0.004126,            0.004126
                 180,            0.030026,            0.014674,           0.0031465,             0.46843,             0.41835,             0.34917,             0.21622,            0.066839,              0.0186,            0.026472,            0.004093,            0.004093,            0.004093
                 181,            0.032577,            0.014826,            0.002283,             0.81711,             0.36174,             0.36217,                0.21,            0.067325,            0.018356,            0.026463,             0.00406,             0.00406,             0.00406
                 182,            0.029843,            0.016309,            0.002518,             0.76857,             0.38258,             0.37271,             0.21262,            0.067553,            0.018356,             0.02693,            0.004027,            0.004027,            0.004027
                 183,            0.031135,            0.015298,           0.0045165,             0.71838,             0.32448,             0.31066,              0.2156,            0.067527,            0.018389,            0.026747,            0.003994,            0.003994,            0.003994
                 184,            0.030468,            0.014499,           0.0043948,             0.72035,             0.32387,             0.31382,             0.21866,            0.067688,            0.018251,            0.027736,            0.003961,            0.003961,            0.003961
                 185,            0.029261,            0.014157,           0.0019061,             0.71355,             0.34659,             0.34125,             0.22826,            0.067202,            0.018156,            0.028088,            0.003928,            0.003928,            0.003928
                 186,            0.027183,            0.014792,            0.002404,             0.77916,             0.34093,             0.34127,             0.22304,            0.067143,            0.018097,            0.028253,            0.003895,            0.003895,            0.003895
                 187,             0.03015,            0.016292,           0.0052949,             0.42953,             0.38826,             0.36702,             0.22565,            0.067101,            0.018648,            0.030482,            0.003862,            0.003862,            0.003862
                 188,            0.026355,            0.015326,           0.0019002,             0.39681,             0.37856,             0.35167,             0.21999,            0.067242,            0.018877,            0.032281,            0.003829,            0.003829,            0.003829
                 189,            0.028968,            0.014637,           0.0036824,             0.38048,             0.38826,             0.34923,             0.22184,            0.066593,            0.018919,            0.032927,            0.003796,            0.003796,            0.003796
                 190,            0.027951,            0.013634,             0.00472,             0.35919,             0.40909,             0.35381,             0.21443,            0.066464,            0.019146,            0.032341,            0.003763,            0.003763,            0.003763
                 191,            0.028758,            0.016367,           0.0017376,             0.40437,             0.38826,             0.37059,             0.20543,            0.066823,            0.018925,            0.033577,             0.00373,             0.00373,             0.00373
                 192,            0.028366,            0.016853,           0.0017262,             0.44303,             0.41946,             0.36104,             0.21807,            0.065957,            0.018862,            0.032991,            0.003697,            0.003697,            0.003697
                 193,            0.032538,            0.015022,           0.0028227,             0.44734,             0.36384,             0.36235,             0.21413,            0.065346,            0.018724,            0.032877,            0.003664,            0.003664,            0.003664
                 194,            0.032291,            0.016849,           0.0035797,             0.43739,             0.38826,              0.3855,             0.22909,            0.064124,            0.018576,            0.032652,            0.003631,            0.003631,            0.003631
                 195,            0.029146,             0.01463,           0.0029982,             0.43256,              0.4339,             0.40294,             0.23447,            0.063255,            0.018604,            0.032648,            0.003598,            0.003598,            0.003598
                 196,            0.026254,            0.014241,           0.0041004,             0.43799,             0.44508,             0.41206,             0.23964,            0.063289,            0.018934,             0.03165,            0.003565,            0.003565,            0.003565
                 197,            0.026216,            0.014705,           0.0022462,             0.44325,             0.44508,             0.40944,             0.24241,            0.062943,            0.018986,            0.031828,            0.003532,            0.003532,            0.003532
                 198,            0.029153,            0.016833,           0.0089704,             0.45025,             0.46591,             0.41183,             0.24852,            0.062667,            0.019047,            0.031265,            0.003499,            0.003499,            0.003499
                 199,            0.025969,            0.014296,           0.0019527,             0.45024,             0.46591,             0.41363,             0.25271,             0.06245,            0.019327,            0.029741,            0.003466,            0.003466,            0.003466
                 200,            0.028557,            0.014371,           0.0045748,             0.45641,             0.46305,             0.41683,             0.24442,            0.062968,            0.019529,            0.029045,            0.003433,            0.003433,            0.003433
                 201,            0.030301,            0.014332,           0.0028208,             0.83987,             0.37238,             0.40639,              0.2541,            0.062606,            0.019608,             0.02834,              0.0034,              0.0034,              0.0034
                 202,            0.027902,            0.015491,           0.0044341,             0.84898,             0.41261,             0.42516,              0.2524,            0.063049,            0.019587,            0.027988,            0.003367,            0.003367,            0.003367
                 203,            0.026893,            0.016925,           0.0019275,             0.84715,             0.40909,             0.39221,             0.24433,            0.063951,             0.01952,              0.0284,            0.003334,            0.003334,            0.003334
                 204,            0.032391,            0.013902,           0.0031547,             0.85464,             0.38717,             0.39482,             0.25215,            0.063362,            0.019672,            0.029041,            0.003301,            0.003301,            0.003301
                 205,             0.02954,            0.016078,           0.0024917,             0.82843,             0.41451,              0.4063,              0.2707,            0.063286,            0.019697,            0.028844,            0.003268,            0.003268,            0.003268
                 206,            0.030465,            0.014233,           0.0033954,             0.82579,             0.42424,             0.41705,             0.26187,            0.062968,            0.019743,            0.029636,            0.003235,            0.003235,            0.003235
                 207,             0.02847,            0.015347,           0.0023347,             0.83372,             0.42119,             0.42139,             0.25763,            0.063198,            0.019869,            0.030144,            0.003202,            0.003202,            0.003202
                 208,            0.030429,            0.014475,            0.002486,             0.81956,             0.42396,              0.4145,             0.25395,            0.062644,            0.020027,            0.031329,            0.003169,            0.003169,            0.003169
                 209,             0.02899,            0.014599,           0.0030383,             0.91033,             0.38706,             0.44239,             0.23566,            0.063553,            0.020521,            0.030894,            0.003136,            0.003136,            0.003136
                 210,            0.024793,            0.012967,           0.0024574,             0.82775,             0.40909,             0.40599,             0.23878,            0.062812,            0.020882,            0.030414,            0.003103,            0.003103,            0.003103
                 211,            0.026472,            0.013712,           0.0018136,             0.88042,             0.40263,             0.43249,             0.24356,            0.062683,            0.020889,            0.030579,             0.00307,             0.00307,             0.00307
                 212,            0.029975,            0.017617,           0.0038923,             0.79959,             0.44508,             0.42702,              0.2602,            0.061542,            0.020733,            0.030405,            0.003037,            0.003037,            0.003037
                 213,            0.028285,            0.012543,           0.0039251,             0.82871,             0.39384,             0.43286,             0.26792,            0.062027,            0.020458,            0.028999,            0.003004,            0.003004,            0.003004
                 214,            0.029086,            0.015011,           0.0026639,              0.4419,             0.46114,             0.42743,             0.27174,            0.062704,             0.02037,            0.029022,            0.002971,            0.002971,            0.002971
                 215,            0.029414,            0.013707,           0.0078148,             0.81599,             0.42424,             0.43441,             0.26046,             0.06391,            0.020355,            0.029242,            0.002938,            0.002938,            0.002938
                 216,            0.027518,            0.014775,           0.0082344,             0.50075,             0.43739,             0.44417,             0.26344,            0.063441,            0.020279,            0.028372,            0.002905,            0.002905,            0.002905
                 217,            0.024886,            0.013127,            0.001846,             0.49677,             0.44628,             0.45041,             0.25873,            0.064042,             0.02021,              0.0278,            0.002872,            0.002872,            0.002872
                 218,            0.025182,            0.014828,           0.0025602,             0.49342,             0.44508,             0.44381,             0.26532,            0.063647,            0.020164,            0.027104,            0.002839,            0.002839,            0.002839
                 219,            0.025498,            0.012699,           0.0030283,             0.46815,             0.42424,             0.40762,             0.25165,            0.063437,            0.020275,            0.026651,            0.002806,            0.002806,            0.002806
                 220,            0.030783,            0.012742,           0.0013917,             0.45113,             0.42424,             0.40936,             0.25388,            0.064214,            0.020166,            0.026427,            0.002773,            0.002773,            0.002773
                 221,            0.030012,            0.015239,           0.0018873,              0.4891,             0.39895,             0.41583,             0.23617,            0.065828,            0.020138,            0.026898,             0.00274,             0.00274,             0.00274
                 222,            0.025963,            0.012821,           0.0025175,             0.87091,             0.40341,             0.43151,             0.24596,            0.066319,            0.020151,            0.026953,            0.002707,            0.002707,            0.002707
                 223,            0.027942,            0.013878,           0.0022584,             0.45165,             0.44622,                 0.4,             0.24501,            0.066638,            0.020086,            0.026418,            0.002674,            0.002674,            0.002674
                 224,            0.026302,            0.015336,           0.0023391,             0.45729,              0.4506,             0.40477,             0.25215,            0.065956,            0.020058,            0.026349,            0.002641,            0.002641,            0.002641
                 225,            0.031043,            0.012881,           0.0029699,             0.48477,             0.37944,             0.40385,             0.24066,            0.065872,            0.020098,            0.026505,            0.002608,            0.002608,            0.002608
                 226,            0.028791,            0.014662,           0.0023811,             0.44852,             0.42424,             0.40751,             0.24978,            0.065237,            0.020113,            0.026752,            0.002575,            0.002575,            0.002575
                 227,            0.023563,            0.012242,           0.0019864,             0.48247,             0.42311,             0.40933,             0.23765,            0.065742,            0.020355,            0.027113,            0.002542,            0.002542,            0.002542
                 228,            0.029272,            0.014351,           0.0021143,             0.47901,             0.42424,             0.40771,             0.23916,            0.065469,            0.020344,            0.027058,            0.002509,            0.002509,            0.002509
                 229,             0.02678,            0.014846,           0.0020391,              0.4746,             0.42424,             0.41543,             0.24145,            0.065128,            0.020237,            0.027251,            0.002476,            0.002476,            0.002476
                 230,            0.027302,            0.015166,           0.0019301,             0.80222,             0.40341,             0.40912,             0.24112,            0.064832,            0.020229,            0.027196,            0.002443,            0.002443,            0.002443
                 231,              0.0254,            0.012176,           0.0022364,             0.80214,             0.43494,             0.41643,              0.2441,            0.064946,            0.020342,            0.027644,             0.00241,             0.00241,             0.00241
                 232,            0.028265,            0.015112,           0.0013349,             0.80207,             0.42327,             0.41026,             0.24212,             0.06436,            0.020491,            0.027232,            0.002377,            0.002377,            0.002377
                 233,            0.032146,            0.011728,           0.0029278,             0.80808,             0.44508,             0.41302,             0.24489,            0.063843,             0.02062,            0.027379,            0.002344,            0.002344,            0.002344
                 234,            0.025704,            0.014196,           0.0033926,             0.80316,             0.44508,             0.40753,              0.2445,            0.063892,            0.020721,            0.027534,            0.002311,            0.002311,            0.002311
                 235,            0.026002,            0.014046,           0.0072225,             0.81313,             0.44508,             0.42757,             0.24591,            0.063686,            0.020908,            0.027534,            0.002278,            0.002278,            0.002278
                 236,            0.026959,             0.01536,           0.0046866,             0.76108,             0.40821,             0.38951,             0.23972,            0.064044,            0.021053,             0.02758,            0.002245,            0.002245,            0.002245
                 237,            0.025341,            0.015245,           0.0024456,             0.75101,             0.43405,             0.39832,             0.23865,            0.064177,            0.021038,            0.027356,            0.002212,            0.002212,            0.002212
                 238,            0.027325,            0.014815,           0.0018614,             0.74826,             0.42424,             0.38518,             0.23655,            0.064455,            0.021069,            0.027425,            0.002179,            0.002179,            0.002179
                 239,             0.02529,              0.0121,           0.0023489,             0.76732,             0.42424,             0.38505,             0.23588,            0.065363,            0.020851,            0.027461,            0.002146,            0.002146,            0.002146
                 240,             0.03052,            0.013349,           0.0039255,             0.78022,             0.42424,             0.39624,             0.24553,            0.065732,            0.020897,            0.026367,            0.002113,            0.002113,            0.002113
                 241,            0.030506,            0.015551,           0.0027275,             0.45005,             0.40341,             0.36843,             0.23836,            0.065422,            0.020767,             0.02628,             0.00208,             0.00208,             0.00208
                 242,            0.030051,            0.015662,           0.0020265,             0.45784,             0.40331,             0.37443,             0.24313,            0.064964,            0.020765,            0.026271,            0.002047,            0.002047,            0.002047
                 243,            0.027201,            0.015919,           0.0019661,             0.43691,             0.40008,             0.37564,             0.23505,            0.065019,             0.02066,            0.025964,            0.002014,            0.002014,            0.002014
                 244,            0.028131,            0.014744,           0.0022386,             0.44009,             0.40341,             0.36958,             0.24071,            0.064893,             0.02055,            0.026198,            0.001981,            0.001981,            0.001981
                 245,            0.026208,            0.016215,           0.0016823,             0.81152,             0.42424,             0.40435,             0.24337,            0.064263,            0.020443,            0.026294,            0.001948,            0.001948,            0.001948
                 246,             0.02453,            0.011937,           0.0012658,             0.81984,             0.42424,             0.40347,             0.24911,            0.064462,            0.020365,            0.026074,            0.001915,            0.001915,            0.001915
                 247,             0.02955,            0.014491,           0.0021432,             0.82386,             0.41578,             0.39818,              0.2485,            0.064869,            0.020237,            0.025864,            0.001882,            0.001882,            0.001882
                 248,            0.028415,            0.012627,           0.0021641,             0.81844,              0.4131,             0.39832,             0.25308,            0.064771,            0.020206,            0.025539,            0.001849,            0.001849,            0.001849
                 249,            0.024621,            0.013384,           0.0010529,              0.7746,             0.38835,              0.3778,             0.25088,            0.065272,            0.020096,            0.025584,            0.001816,            0.001816,            0.001816
                 250,            0.025426,             0.01397,           0.0028957,             0.79843,             0.36791,                0.38,             0.25552,             0.06509,            0.020081,            0.025456,            0.001783,            0.001783,            0.001783
                 251,            0.027123,             0.01415,           0.0031151,              0.7705,             0.39773,             0.38155,              0.2546,            0.064875,            0.020124,             0.02541,             0.00175,             0.00175,             0.00175
                 252,            0.025588,            0.013947,            0.001803,             0.81487,             0.38258,             0.38412,             0.25515,            0.065326,            0.020079,            0.026033,            0.001717,            0.001717,            0.001717
                 253,            0.025295,            0.012193,           0.0042409,             0.79536,             0.38258,             0.38075,             0.25388,             0.06548,            0.019981,            0.026125,            0.001684,            0.001684,            0.001684
                 254,            0.025633,            0.014291,           0.0023608,             0.85672,             0.38258,             0.38647,             0.25212,            0.065437,             0.01997,            0.025983,            0.001651,            0.001651,            0.001651
                 255,            0.025679,            0.012681,           0.0011315,               0.833,             0.38243,             0.39238,             0.24625,            0.065858,                0.02,            0.026472,            0.001618,            0.001618,            0.001618
                 256,            0.026364,            0.013209,           0.0023427,              0.8497,             0.36511,             0.39023,             0.24945,            0.066135,            0.020033,             0.02666,            0.001585,            0.001585,            0.001585
                 257,            0.027248,            0.012858,           0.0048891,             0.43436,             0.37607,             0.35816,             0.24598,            0.066149,              0.0201,            0.026921,            0.001552,            0.001552,            0.001552
                 258,            0.026189,            0.013573,            0.001614,             0.39775,             0.36708,             0.34207,             0.23593,            0.066389,            0.020185,            0.027429,            0.001519,            0.001519,            0.001519
                 259,            0.024219,            0.012741,           0.0012335,             0.44486,             0.40827,             0.38022,             0.23524,            0.066629,            0.020218,            0.028001,            0.001486,            0.001486,            0.001486
                 260,            0.025246,            0.014545,              0.0019,             0.43918,             0.38826,             0.38023,             0.23685,            0.066775,            0.020166,            0.028217,            0.001453,            0.001453,            0.001453
                 261,             0.02635,            0.013039,            0.002889,             0.45167,             0.38826,             0.38132,             0.23842,            0.066775,            0.020103,            0.028564,             0.00142,             0.00142,             0.00142
                 262,            0.026601,            0.013693,           0.0025853,             0.81198,             0.38826,             0.38254,             0.24429,            0.066741,            0.020025,            0.028505,            0.001387,            0.001387,            0.001387
                 263,            0.024051,            0.014276,           0.0071513,             0.79204,             0.38992,             0.38141,             0.24204,            0.066534,            0.019958,            0.028825,            0.001354,            0.001354,            0.001354
                 264,            0.026406,            0.014009,           0.0018034,             0.79576,             0.39128,             0.38352,             0.24878,            0.066258,            0.019978,            0.028624,            0.001321,            0.001321,            0.001321
                 265,             0.02539,            0.014646,           0.0024097,             0.78343,             0.39131,             0.38646,             0.24386,            0.066276,            0.020044,             0.02834,            0.001288,            0.001288,            0.001288
                 266,            0.024676,            0.013556,           0.0044585,             0.76452,             0.35841,             0.35648,             0.24246,            0.066708,            0.020018,            0.028043,            0.001255,            0.001255,            0.001255
                 267,            0.026676,            0.015205,           0.0026834,             0.79421,             0.36113,             0.34827,             0.24119,            0.067035,            0.020119,            0.028038,            0.001222,            0.001222,            0.001222
                 268,            0.026042,            0.013451,           0.0032951,             0.79687,             0.36281,             0.34603,              0.2398,            0.066866,            0.020075,             0.02764,            0.001189,            0.001189,            0.001189
                 269,             0.02324,            0.010762,            0.001377,             0.82511,             0.38826,             0.38201,             0.24736,            0.066816,            0.020063,            0.027351,            0.001156,            0.001156,            0.001156
                 270,            0.022493,            0.014519,           0.0012337,              0.8372,             0.38826,              0.3857,             0.24482,            0.066858,            0.020056,            0.027434,            0.001123,            0.001123,            0.001123
                 271,            0.029051,            0.013631,            0.002687,             0.82289,             0.38826,             0.38375,             0.24274,            0.066995,             0.02017,            0.027026,             0.00109,             0.00109,             0.00109
                 272,            0.024426,            0.015485,           0.0018767,             0.77782,             0.36742,              0.3506,             0.23715,            0.067094,            0.020128,             0.02688,            0.001057,            0.001057,            0.001057
                 273,            0.024782,             0.01358,           0.0021216,             0.80304,             0.38826,             0.37897,             0.24273,            0.067183,            0.020061,            0.026569,            0.001024,            0.001024,            0.001024
                 274,            0.022763,            0.014552,           0.0024369,             0.79697,             0.38826,             0.38482,             0.24308,            0.067177,            0.020075,            0.026358,            0.000991,            0.000991,            0.000991
                 275,            0.023755,            0.015365,           0.0031812,             0.81439,             0.39534,             0.38505,             0.24763,            0.067134,            0.019995,            0.026834,            0.000958,            0.000958,            0.000958
                 276,            0.030684,            0.014329,           0.0034289,             0.46948,             0.39896,             0.38665,             0.24729,             0.06716,            0.020075,            0.027113,            0.000925,            0.000925,            0.000925
                 277,            0.024044,            0.014232,           0.0062561,             0.47005,              0.3975,             0.38844,             0.24435,            0.067017,            0.020176,            0.027191,            0.000892,            0.000892,            0.000892
                 278,            0.023811,            0.011224,          0.00088909,             0.46761,             0.39492,             0.39076,             0.24808,            0.067095,            0.020149,            0.027425,            0.000859,            0.000859,            0.000859
                 279,            0.025362,            0.011864,           0.0020842,             0.43748,             0.38826,             0.36181,             0.24508,            0.066876,            0.020178,            0.027658,            0.000826,            0.000826,            0.000826
                 280,            0.026242,            0.013466,           0.0014168,              0.4938,             0.42992,             0.41878,             0.25257,            0.066498,            0.020294,            0.027594,            0.000793,            0.000793,            0.000793
                 281,            0.022846,             0.01371,           0.0019351,              0.4538,             0.40909,             0.39137,             0.25284,            0.066158,             0.02034,            0.027287,             0.00076,             0.00076,             0.00076
                 282,            0.025096,            0.013745,           0.0017063,             0.45826,             0.40909,             0.39325,              0.2477,             0.06592,            0.020266,            0.027603,            0.000727,            0.000727,            0.000727
                 283,            0.026717,            0.011952,           0.0018717,             0.49134,             0.42992,             0.42925,             0.25684,            0.065679,            0.020327,            0.027621,            0.000694,            0.000694,            0.000694
                 284,             0.02557,            0.013617,           0.0025381,             0.47722,             0.40909,             0.40083,             0.26114,            0.065645,            0.020294,            0.027827,            0.000661,            0.000661,            0.000661
                 285,            0.025863,            0.013643,           0.0019231,             0.47594,             0.40909,             0.40121,             0.25834,            0.065492,            0.020388,            0.028331,            0.000628,            0.000628,            0.000628
                 286,            0.023551,            0.013778,          0.00098002,             0.47889,             0.40909,             0.40214,             0.26132,            0.065336,            0.020378,            0.028445,            0.000595,            0.000595,            0.000595
                 287,            0.025423,            0.013026,           0.0017358,             0.81489,             0.40814,             0.40234,             0.25652,             0.06499,            0.020481,            0.028532,            0.000562,            0.000562,            0.000562
                 288,            0.024553,            0.011524,           0.0038778,             0.81451,             0.40879,             0.40405,             0.25633,            0.064898,            0.020504,            0.028496,            0.000529,            0.000529,            0.000529
                 289,             0.02515,            0.014088,           0.0012738,             0.81318,              0.4074,              0.3994,             0.25339,            0.064921,            0.020487,            0.028157,            0.000496,            0.000496,            0.000496
                 290,            0.026026,            0.014593,           0.0035188,             0.84147,             0.42916,             0.43172,             0.25389,            0.064941,            0.020557,            0.028285,            0.000463,            0.000463,            0.000463
                 291,            0.021055,            0.011112,           0.0011326,             0.79463,             0.40909,             0.39198,             0.25413,            0.064986,             0.02059,            0.028084,             0.00043,             0.00043,             0.00043
                 292,            0.023111,            0.013047,           0.0014742,             0.79267,             0.40351,             0.39196,             0.25387,            0.064968,            0.020607,            0.027837,            0.000397,            0.000397,            0.000397
                 293,            0.027716,            0.011864,           0.0028925,               0.764,             0.37407,              0.3863,             0.25344,            0.065005,             0.02058,            0.027841,            0.000364,            0.000364,            0.000364
                 294,            0.021131,            0.010867,           0.0012733,             0.77411,             0.38492,             0.38895,             0.25727,            0.065059,            0.020596,            0.027946,            0.000331,            0.000331,            0.000331
                 295,            0.024598,            0.011367,           0.0019782,             0.73193,             0.34368,              0.3507,             0.24429,            0.065145,            0.020611,            0.028047,            0.000298,            0.000298,            0.000298
                 296,            0.026828,            0.012889,           0.0016082,              0.7342,             0.34449,             0.35071,             0.24403,            0.065108,             0.02062,            0.027974,            0.000265,            0.000265,            0.000265
                 297,            0.023175,            0.012859,           0.0016983,             0.75557,              0.3308,             0.35284,             0.24466,            0.065157,            0.020662,            0.028056,            0.000232,            0.000232,            0.000232
                 298,            0.025602,             0.01352,           0.0022246,             0.74954,             0.33251,              0.3514,             0.24493,             0.06516,            0.020679,            0.028056,            0.000199,            0.000199,            0.000199
                 299,            0.021149,             0.01349,           0.0010054,              0.7743,             0.36569,              0.3813,             0.24586,            0.065036,            0.020641,            0.028207,            0.000166,            0.000166,            0.000166
